ano,rodada,mandante,visitante,gol_prev_mandante,gol_prev_visitante,previsao,gol_time_mandante,gol_time_visitante,data,local,pontos_prev_mandante,pontos_prev_visitante,pontos_real_mandante,pontos_real_visitante,erro_mandante,erro_visitante
2025,20,Sport Recife,São Paulo,0,1,Visitante,2,2,2025-08-16 00:00:00,Ilha do Retiro - Recife - PE,0,3,1,1,-1,2
2025,20,Corinthians,Bahia,0,1,Visitante,1,2,2025-08-16 00:00:00,Neo Química Arena - Sao Paulo - SP,0,3,0,3,0,0
2025,20,Atlético Mineiro,Grêmio,1,0,Mandante,1,3,2025-08-17 00:00:00,ARENA MRV - Belo Horizonte - MG,3,0,0,3,3,-3
2025,20,Santos Fc,Vasco da Gama,0,0,Empate,0,6,2025-08-17 00:00:00,Morumbi - Sao Paulo - SP,1,1,0,3,1,-2
2025,20,Internacional,Flamengo,0,1,Visitante,1,3,2025-08-17 00:00:00,Beira-Rio - Porto Alegre - RS,0,3,0,3,0,0
2025,20,Botafogo,Palmeiras,0,0,Empate,0,1,2025-08-17 00:00:00,Nilton Santos - Rio de Janeiro - RJ,1,1,0,3,1,-2
2025,20,Mirassol,Cruzeiro,0,1,Visitante,1,1,2025-08-18 00:00:00,José Maria de Campos Maia - Mirassol - SP,0,3,1,1,-1,2
2025,21,Red Bull Bragantino,Fluminense,0,1,Visitante,4,2,2025-08-23 00:00:00,Cícero de Souza Marques - Braganca Paulista - SP,0,3,3,0,-3,3
2025,21,Cruzeiro,Internacional,1,0,Mandante,2,1,2025-08-23 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2025,21,Grêmio,Ceará,0,1,Visitante,0,0,2025-08-23 00:00:00,Arena do Grêmio - Porto Alegre - RS,0,3,1,1,-1,2
2025,21,Vasco da Gama,Corinthians,1,0,Mandante,2,3,2025-08-24 00:00:00,São Januário - Rio de Janeiro - RJ,3,0,0,3,3,-3
2025,21,Bahia,Santos Fc,1,0,Mandante,2,0,2025-08-24 00:00:00,Arena Fonte Nova - Salvador - BA,3,0,3,0,0,0
2025,21,Juventude,Botafogo,0,1,Visitante,1,3,2025-08-24 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2025,21,Fortaleza Ec Saf,Mirassol,0,1,Visitante,0,1,2025-08-24 00:00:00,Arena Castelão - Fortaleza - CE,0,3,0,3,0,0
2025,21,São Paulo,Atlético Mineiro,1,0,Mandante,2,0,2025-08-24 00:00:00,Morumbi - Sao Paulo - SP,3,0,3,0,0,0
2025,21,Palmeiras,Sport Recife,1,0,Mandante,3,0,2025-08-25 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,3,0,0,0
2025,21,Flamengo,Vitória,1,0,Mandante,8,0,2025-08-25 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,22,Ceará,Juventude,1,0,Mandante,0,1,2025-08-30 00:00:00,Arena Castelão - Fortaleza - CE,3,0,0,3,3,-3
2025,22,Botafogo,Red Bull Bragantino,1,0,Mandante,4,1,2025-08-30 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,22,Cruzeiro,São Paulo,1,0,Mandante,1,0,2025-08-30 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2025,22,Flamengo,Grêmio,1,0,Mandante,1,1,2025-08-31 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,1,1,2,-1
2025,22,Santos Fc,Fluminense,0,1,Visitante,0,0,2025-08-31 00:00:00,Vila Belmiro - Santos - SP,0,3,1,1,-1,2
2025,22,Corinthians,Palmeiras,0,1,Visitante,1,1,2025-08-31 00:00:00,Neo Química Arena - Sao Paulo - SP,0,3,1,1,-1,2
2025,22,Vitória,Atlético Mineiro,0,1,Visitante,1,0,2025-08-31 00:00:00,Manoel Barradas - Salvador - BA,0,3,3,0,-3,3
2025,22,Mirassol,Bahia,1,0,Mandante,5,1,2025-08-31 00:00:00,José Maria de Campos Maia - Mirassol - SP,3,0,3,0,0,0
2025,22,Sport Recife,Vasco da Gama,0,1,Visitante,2,3,2025-08-31 00:00:00,Ilha do Retiro - Recife - PE,0,3,0,3,0,0
2025,22,Internacional,Fortaleza Ec Saf,1,0,Mandante,2,1,2025-08-31 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,3,0,0,0
2025,23,Fortaleza Ec Saf,Vitória,0,1,Visitante,2,0,2025-09-13 00:00:00,Arena Castelão - Fortaleza - CE,0,3,3,0,-3,3
2025,23,Grêmio,Mirassol,0,1,Visitante,0,1,2025-09-13 00:00:00,Arena do Grêmio - Porto Alegre - RS,0,3,0,3,0,0
2025,23,Palmeiras,Internacional,1,0,Mandante,4,1,2025-09-13 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,3,0,0,0
2025,23,Fluminense,Corinthians,0,1,Visitante,0,1,2025-09-13 00:00:00,Maracanã - Rio de Janeiro - RJ,0,3,0,3,0,0
2025,23,Red Bull Bragantino,Sport Recife,1,0,Mandante,1,1,2025-09-14 00:00:00,Cícero de Souza Marques - Braganca Paulista - SP,3,0,1,1,2,-1
2025,23,Atlético Mineiro,Santos Fc,1,0,Mandante,1,1,2025-09-14 00:00:00,ARENA MRV - Belo Horizonte - MG,3,0,1,1,2,-1
2025,23,Juventude,Flamengo,0,1,Visitante,0,2,2025-09-14 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2025,23,São Paulo,Botafogo,0,1,Visitante,1,0,2025-09-14 00:00:00,Morumbi - Sao Paulo - SP,0,3,3,0,-3,3
2025,23,Vasco da Gama,Ceará,1,0,Mandante,2,2,2025-09-14 00:00:00,São Januário - Rio de Janeiro - RJ,3,0,1,1,2,-1
2025,23,Bahia,Cruzeiro,0,1,Visitante,1,2,2025-09-15 00:00:00,Arena Fonte Nova - Salvador - BA,0,3,0,3,0,0
2025,24,Vitória,Fluminense,0,1,Visitante,0,1,2025-09-20 00:00:00,Manoel Barradas - Salvador - BA,0,3,0,3,0,0
2025,24,Botafogo,Atlético Mineiro,1,0,Mandante,1,0,2025-09-20 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,24,Ceará,Bahia,0,1,Visitante,1,1,2025-09-20 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2025,24,Palmeiras,Fortaleza Ec Saf,1,0,Mandante,4,1,2025-09-20 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,3,0,0,0
2025,24,Mirassol,Juventude,1,0,Mandante,2,0,2025-09-21 00:00:00,José Maria de Campos Maia - Mirassol - SP,3,0,3,0,0,0
2025,24,Internacional,Grêmio,0,1,Visitante,2,3,2025-09-21 00:00:00,Beira-Rio - Porto Alegre - RS,0,3,0,3,0,0
2025,24,Flamengo,Vasco da Gama,1,0,Mandante,1,1,2025-09-21 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,1,1,2,-1
2025,24,Sport Recife,Corinthians,0,1,Visitante,1,0,2025-09-21 00:00:00,Ilha do Retiro - Recife - PE,0,3,3,0,-3,3
2025,24,Santos Fc,São Paulo,0,1,Visitante,1,0,2025-09-21 00:00:00,Vila Belmiro - Santos - SP,0,3,3,0,-3,3
2025,24,Cruzeiro,Red Bull Bragantino,1,0,Mandante,2,1,2025-09-21 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2025,25,Fortaleza Ec Saf,Sport Recife,1,0,Mandante,1,0,2025-09-27 00:00:00,Arena Castelão - Fortaleza - CE,3,0,3,0,0,0
2025,25,Juventude,Internacional,0,1,Visitante,1,1,2025-09-27 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,1,1,-1,2
2025,25,Vasco da Gama,Cruzeiro,0,1,Visitante,2,0,2025-09-27 00:00:00,São Januário - Rio de Janeiro - RJ,0,3,3,0,-3,3
2025,25,Atlético Mineiro,Mirassol,0,1,Visitante,1,0,2025-09-27 00:00:00,ARENA MRV - Belo Horizonte - MG,0,3,3,0,-3,3
2025,25,Grêmio,Vitória,1,0,Mandante,3,1,2025-09-28 00:00:00,Arena do Grêmio - Porto Alegre - RS,3,0,3,0,0,0
2025,25,Fluminense,Botafogo,0,1,Visitante,2,0,2025-09-28 00:00:00,Maracanã - Rio de Janeiro - RJ,0,3,3,0,-3,3
2025,25,Bahia,Palmeiras,0,1,Visitante,1,0,2025-09-28 00:00:00,Arena Fonte Nova - Salvador - BA,0,3,3,0,-3,3
2025,25,Red Bull Bragantino,Santos Fc,0,0,Empate,2,2,2025-09-28 00:00:00,Cícero de Souza Marques - Braganca Paulista - SP,1,1,1,1,0,0
2025,25,Corinthians,Flamengo,0,1,Visitante,1,2,2025-09-28 00:00:00,Neo Química Arena - Sao Paulo - SP,0,3,0,3,0,0
2025,25,São Paulo,Ceará,1,0,Mandante,0,1,2025-09-29 00:00:00,Morumbi - Sao Paulo - SP,3,0,0,3,3,-3
2025,26,Atlético Mineiro,Juventude,1,0,Mandante,0,0,2025-09-30 00:00:00,ARENA MRV - Belo Horizonte - MG,3,0,1,1,2,-1
2025,26,Mirassol,Red Bull Bragantino,1,0,Mandante,1,1,2025-10-01 00:00:00,José Maria de Campos Maia - Mirassol - SP,3,0,1,1,2,-1
2025,26,Sport Recife,Fluminense,0,1,Visitante,2,2,2025-10-01 00:00:00,Ilha do Retiro - Recife - PE,0,3,1,1,-1,2
2025,26,Palmeiras,Vasco da Gama,1,0,Mandante,3,0,2025-10-01 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,3,0,0,0
2025,26,Internacional,Corinthians,0,1,Visitante,1,1,2025-10-01 00:00:00,Beira-Rio - Porto Alegre - RS,0,3,1,1,-1,2
2025,26,Botafogo,Bahia,1,0,Mandante,2,1,2025-10-01 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,26,Santos Fc,Grêmio,0,1,Visitante,1,1,2025-10-01 00:00:00,Vila Belmiro - Santos - SP,0,3,1,1,-1,2
2025,26,Vitória,Ceará,0,1,Visitante,1,0,2025-10-02 00:00:00,Manoel Barradas - Salvador - BA,0,3,3,0,-3,3
2025,26,Fortaleza Ec Saf,São Paulo,0,1,Visitante,0,2,2025-10-02 00:00:00,Arena Castelão - Fortaleza - CE,0,3,0,3,0,0
2025,26,Flamengo,Cruzeiro,1,0,Mandante,0,0,2025-10-02 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,1,1,2,-1
2025,27,Red Bull Bragantino,Grêmio,0,1,Visitante,1,0,2025-10-04 00:00:00,Cícero de Souza Marques - Braganca Paulista - SP,0,3,3,0,-3,3
2025,27,Fluminense,Atlético Mineiro,1,0,Mandante,3,0,2025-10-04 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,27,Internacional,Botafogo,0,1,Visitante,2,0,2025-10-04 00:00:00,Beira-Rio - Porto Alegre - RS,0,3,3,0,-3,3
2025,27,Corinthians,Mirassol,0,1,Visitante,3,0,2025-10-04 00:00:00,Neo Química Arena - Sao Paulo - SP,0,3,3,0,-3,3
2025,27,São Paulo,Palmeiras,0,1,Visitante,2,3,2025-10-05 00:00:00,Morumbi - Sao Paulo - SP,0,3,0,3,0,0
2025,27,Vasco da Gama,Vitória,1,0,Mandante,4,3,2025-10-05 00:00:00,São Januário - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,27,Juventude,Fortaleza Ec Saf,0,1,Visitante,1,2,2025-10-05 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2025,27,Bahia,Flamengo,0,1,Visitante,1,0,2025-10-05 00:00:00,Arena Fonte Nova - Salvador - BA,0,3,3,0,-3,3
2025,27,Cruzeiro,Sport Recife,1,0,Mandante,1,1,2025-10-05 00:00:00,Mineirão - Belo Horizonte - MG,3,0,1,1,2,-1
2025,27,Ceará,Santos Fc,1,0,Mandante,3,0,2025-10-05 00:00:00,Arena Castelão - Fortaleza - CE,3,0,3,0,0,0
2025,28,Palmeiras,Red Bull Bragantino,1,0,Mandante,5,1,2025-10-15 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,3,0,0,0
2025,28,Botafogo,Flamengo,0,1,Visitante,0,3,2025-10-15 00:00:00,Nilton Santos - Rio de Janeiro - RJ,0,3,0,3,0,0
2025,28,Sport Recife,Ceará,0,1,Visitante,1,1,2025-10-15 00:00:00,Ilha do Retiro - Recife - PE,0,3,1,1,-1,2
2025,28,Mirassol,Internacional,1,0,Mandante,3,1,2025-10-15 00:00:00,José Maria de Campos Maia - Mirassol - SP,3,0,3,0,0,0
2025,28,Atlético Mineiro,Cruzeiro,0,1,Visitante,1,1,2025-10-15 00:00:00,ARENA MRV - Belo Horizonte - MG,0,3,1,1,-1,2
2025,28,Santos Fc,Corinthians,0,1,Visitante,3,1,2025-10-15 00:00:00,Vila Belmiro - Santos - SP,0,3,3,0,-3,3
2025,28,Fortaleza Ec Saf,Vasco da Gama,0,1,Visitante,0,2,2025-10-15 00:00:00,Arena Castelão - Fortaleza - CE,0,3,0,3,0,0
2025,28,Grêmio,São Paulo,0,1,Visitante,2,0,2025-10-16 00:00:00,Arena do Grêmio - Porto Alegre - RS,0,3,3,0,-3,3
2025,28,Vitória,Bahia,0,1,Visitante,2,1,2025-10-16 00:00:00,Manoel Barradas - Salvador - BA,0,3,3,0,-3,3
2025,28,Fluminense,Juventude,1,0,Mandante,1,0,2025-10-16 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,29,Corinthians,Atlético Mineiro,1,0,Mandante,1,0,2025-10-18 00:00:00,Neo Química Arena - Sao Paulo - SP,3,0,3,0,0,0
2025,29,Cruzeiro,Fortaleza Ec Saf,1,0,Mandante,1,0,2025-10-18 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2025,29,Flamengo,Palmeiras,1,0,Mandante,3,2,2025-10-19 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,29,Mirassol,São Paulo,1,0,Mandante,3,0,2025-10-19 00:00:00,José Maria de Campos Maia - Mirassol - SP,3,0,3,0,0,0
2025,29,Internacional,Sport Recife,1,0,Mandante,2,0,2025-10-19 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,3,0,0,0
2025,29,Ceará,Botafogo,0,1,Visitante,0,2,2025-10-19 00:00:00,Arena Castelão - Fortaleza - CE,0,3,0,3,0,0
2025,29,Bahia,Grêmio,0,0,Empate,4,0,2025-10-19 00:00:00,Arena Fonte Nova - Salvador - BA,1,1,3,0,-2,1
2025,29,Juventude,Red Bull Bragantino,0,1,Visitante,1,0,2025-10-20 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,3,0,-3,3
2025,29,Vasco da Gama,Fluminense,1,0,Mandante,2,0,2025-10-20 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,29,Santos Fc,Vitória,1,0,Mandante,0,1,2025-10-20 00:00:00,Vila Belmiro - Santos - SP,3,0,0,3,3,-3
2025,30,Vitória,Corinthians,0,1,Visitante,0,1,2025-10-25 00:00:00,Manoel Barradas - Salvador - BA,0,3,0,3,0,0
2025,30,Atlético Mineiro,Ceará,0,1,Visitante,1,0,2025-10-25 00:00:00,ARENA MRV - Belo Horizonte - MG,0,3,3,0,-3,3
2025,30,Fluminense,Internacional,1,0,Mandante,1,0,2025-10-25 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,30,Sport Recife,Mirassol,0,1,Visitante,1,2,2025-10-25 00:00:00,Ilha do Retiro - Recife - PE,0,3,0,3,0,0
2025,30,Fortaleza Ec Saf,Flamengo,0,1,Visitante,1,0,2025-10-25 00:00:00,Arena Castelão - Fortaleza - CE,0,3,3,0,-3,3
2025,30,São Paulo,Bahia,0,1,Visitante,2,0,2025-10-25 00:00:00,Morumbi - Sao Paulo - SP,0,3,3,0,-3,3
2025,30,Grêmio,Juventude,1,0,Mandante,3,1,2025-10-26 00:00:00,Arena do Grêmio - Porto Alegre - RS,3,0,3,0,0,0
2025,30,Botafogo,Santos Fc,1,0,Mandante,2,2,2025-10-26 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,1,1,2,-1
2025,30,Red Bull Bragantino,Vasco da Gama,0,1,Visitante,0,3,2025-10-26 00:00:00,Cícero de Souza Marques - Braganca Paulista - SP,0,3,0,3,0,0
2025,30,Palmeiras,Cruzeiro,1,0,Mandante,0,0,2025-10-26 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,1,1,2,-1
2025,31,Santos Fc,Fortaleza Ec Saf,0,0,Empate,1,1,2025-11-01 00:00:00,Vila Belmiro - Santos - SP,1,1,1,1,0,0
2025,31,Cruzeiro,Vitória,1,0,Mandante,3,1,2025-11-01 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2025,31,Mirassol,Botafogo,1,0,Mandante,0,0,2025-11-01 00:00:00,José Maria de Campos Maia - Mirassol - SP,3,0,1,1,2,-1
2025,31,Flamengo,Sport Recife,1,0,Mandante,3,0,2025-11-01 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2025,31,Bahia,Red Bull Bragantino,1,0,Mandante,2,1,2025-11-02 00:00:00,Arena Fonte Nova - Salvador - BA,3,0,3,0,0,0
2025,31,Corinthians,Grêmio,1,0,Mandante,2,0,2025-11-02 00:00:00,Neo Química Arena - Sao Paulo - SP,3,0,3,0,0,0
2025,31,Ceará,Fluminense,0,1,Visitante,2,0,2025-11-02 00:00:00,Arena Castelão - Fortaleza - CE,0,3,3,0,-3,3
2025,31,Internacional,Atlético Mineiro,1,0,Mandante,0,0,2025-11-02 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,1,1,2,-1
2025,31,Juventude,Palmeiras,0,1,Visitante,0,2,2025-11-02 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2025,31,Vasco da Gama,São Paulo,1,0,Mandante,0,2,2025-11-02 00:00:00,São Januário - Rio de Janeiro - RJ,3,0,0,3,3,-3
